Date;AAPL;KO;META;MS;MSFT
2013-08-28;15.343053817749023;28.177711486816406;40.54999923706055;20.571725845336914;27.770551681518555
2013-08-29;15.368058204650879;27.9940185546875;41.279998779296875;20.837120056152344;28.216297149658203
2013-08-30;15.22802734375;28.05280303955078;41.290000915527344;20.716489791870117;28.090139389038086
2013-09-03;15.270540237426758;27.847076416015625;41.869998931884766;21.126636505126953;26.811782836914062
2013-09-04;15.586529731750488;28.317312240600586;41.779998779296875;21.31964874267578;26.23989486694336
2013-09-05;15.479637145996094;28.09688949584961;42.65999984741211;21.432231903076172;26.265121459960938
2013-09-06;15.5718412399292;28.177711486816406;43.95000076293945;21.560909271240234;26.19784164428711
2013-09-09;15.820311546325684;28.3026123046875;44.040000915527344;22.067562103271484;26.626758575439453
2013-09-10;15.459936141967773;28.383434295654297;43.599998474121094;22.55008316040039;27.240707397460938
2013-09-11;14.618247032165527;28.493650436401367;45.040000915527344;22.718975067138672;27.535066604614258
2013-09-12;14.773900032043457;28.44923973083496;44.75;22.534000396728516;27.49300765991211
2013-09-13;14.53042221069336;28.634262084960938;44.310001373291016;22.62247085571289;27.778955459594727
2013-09-16;14.068473815917969;28.760087966918945;42.5099983215332;23.104990005493164;27.585521697998047
2013-09-17;14.23099422454834;28.708274841308594;45.06999969482422;23.330171585083008;27.694862365722656
2013-09-18;14.52354621887207;29.300363540649414;45.22999954223633;23.338220596313477;28.022859573364258
2013-09-19;14.761706352233887;29.093135833740234;45.97999954223633;23.00044822692871;28.291996002197266
2013-09-20;14.608869552612305;29.159740447998047;47.4900016784668;22.670719146728516;27.577112197875977
2013-09-23;15.334919929504395;28.589862823486328;47.189998626708984;21.890634536743164;27.535066604614258
2013-09-24;15.286787986755371;28.515851974487305;48.45000076293945;21.93084716796875;27.291173934936523
2013-09-25;15.050188064575195;28.367828369140625;49.459999084472656;21.890634536743164;27.341629028320312
2013-09-26;15.196781158447266;28.671262741088867;50.38999938964844;21.834339141845703;27.5602970123291
2013-09-27;15.0883207321167;28.41964340209961;51.2400016784668;21.778043746948242;27.980804443359375
2013-09-30;14.90079116821289;28.0347843170166;50.22999954223633;21.673498153686523;27.989213943481445
